s,p,old_o,new_o,New_triple_already_exists
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39914,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36438,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88117,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185689,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36286,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42619,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71869,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106105,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97381,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43797,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43643,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98042,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171523,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150753,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27574,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77823,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C333,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132152,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140255,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140254,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20722,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1020,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C266,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22510,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159493,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25493,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29577,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2428,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1962,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140300,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76258,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50283,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118505,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C281,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62222,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132357,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47824,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85952,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41203,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45561,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102939,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76447,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29710,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26591,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1745,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28203,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85942,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175286,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176249,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134625,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87611,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C264,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97598,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61746,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38149,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167121,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C109820,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107687,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21043,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97955,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C267,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54629,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50085,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53996,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175984,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66550,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29730,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175346,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77846,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29727,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C152964,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161852,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49072,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53637,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53228,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19364,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16664,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122826,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C183173,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C183172,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115252,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65637,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C241,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44279,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175180,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C245,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164476,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127859,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C127858,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41473,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182101,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116518,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116408,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128881,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20673,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104699,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64766,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2139,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117279,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19363,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19236,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101883,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75482,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85865,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53313,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76403,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1327,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182578,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114314,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54672,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98042,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140555,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2124,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24808,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67282,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66973,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173282,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184997,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184996,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61040,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133786,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41206,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18959,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C108312,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107687,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166166,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154666,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154302,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61394,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44097,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43644,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24435,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75063,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2363,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85983,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88332,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1512,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75882,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16386,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17728,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80272,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66923,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66921,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190050,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17044,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19236,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34249,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124224,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5036,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181006,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14304,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14351,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28192,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132137,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C245,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79730,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96430,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20401,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153152,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156323,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156312,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18501,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174629,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C281,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176708,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190831,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25993,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18301,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38397,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18515,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25279,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93613,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75542,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88287,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1512,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104122,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148332,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25871,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28486,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45581,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36327,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5043,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97644,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20192,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84468,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129973,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53543,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21261,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128369,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188277,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190305,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26609,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38534,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142215,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74315,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14336,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142707,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28254,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48470,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112072,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43745,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43643,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36913,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153269,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133155,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39490,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79535,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C258,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1931,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98588,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98356,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21169,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120423,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175266,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14257,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52532,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21320,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C333,0.0
