s,p,old_o,new_o,New_triple_already_exists
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128088,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128087,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89447,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139659,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139658,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7521,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188789,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80291,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150202,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8674,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8692,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133580,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121233,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156133,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C163966,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88064,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134742,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87813,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89021,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91248,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6060,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27286,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6873,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22143,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88103,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7786,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134106,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167352,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150209,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34378,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88091,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134810,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4648,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150201,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170783,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23130,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6426,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5497,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3699,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140997,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140974,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77106,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140978,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140977,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173694,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96501,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80291,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186635,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34488,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26777,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134757,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154732,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139083,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8466,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24081,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24068,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129309,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89590,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89589,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115119,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7248,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4074,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135207,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123398,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8970,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140378,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136771,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136770,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139743,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189422,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189308,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5887,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134927,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134921,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8969,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6071,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87502,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189247,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140371,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140356,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8218,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80299,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8863,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9073,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133007,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134106,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8048,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90523,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140356,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8182,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8407,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45433,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181594,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181592,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24105,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184538,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135402,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22120,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90494,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61574,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24174,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88981,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91244,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135210,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91817,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77106,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61541,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35757,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6681,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87815,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5873,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5881,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133408,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7249,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3461,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8235,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21921,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21918,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4523,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126200,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126199,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126165,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133657,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133655,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8244,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139888,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139887,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8761,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122942,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120411,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5652,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135526,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135214,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139887,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140359,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140356,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187399,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8040,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90524,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7597,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88092,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134810,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181564,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185984,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184427,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87501,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185916,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181186,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87502,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27790,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89194,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8117,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8121,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7871,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87815,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6131,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8235,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8048,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24175,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24174,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8124,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6670,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8750,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74613,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8683,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8691,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8221,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8228,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88984,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104301,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9194,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8116,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139667,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89616,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89615,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82403,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140239,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140237,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138195,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6667,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5655,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3699,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184409,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184347,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164300,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139735,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139734,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24120,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156688,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191993,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115117,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8662,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8693,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23049,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136777,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136774,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8043,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185927,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181302,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115119,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115053,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89999,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139887,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8169,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6249,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91251,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133558,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133557,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141193,0.0
