s,p,old_o,new_o,New_triple_already_exists
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141536,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141533,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188083,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140351,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140348,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119085,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45756,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3400,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6915,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176061,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176052,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130291,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125872,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125754,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150804,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172718,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7927,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8644,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C56778,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C57070,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139009,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141945,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141684,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59154,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64138,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60689,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141007,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45539,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44441,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176022,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130692,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130295,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172466,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6207,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187207,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C166143,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6878,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45843,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60218,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82025,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81867,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71024,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131407,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172982,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3205,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130859,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130303,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173604,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100662,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100120,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136661,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7010,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8880,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135537,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C184470,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172466,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59077,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122568,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173160,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8532,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8164,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9361,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150531,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60840,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89943,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139984,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118034,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117993,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51605,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64089,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60689,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59163,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130070,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81971,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4915,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186343,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3397,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3908,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40378,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5184,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130117,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135887,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135707,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119090,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156801,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3108,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35197,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6417,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159565,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176054,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73644,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13432,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173934,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6456,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6455,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175432,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119120,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119082,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122412,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89148,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89147,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111103,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3366,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8594,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35107,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59876,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60294,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C56640,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130567,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130293,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60149,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157693,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173411,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3714,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136758,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136757,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27816,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182532,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118970,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8943,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180946,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4126,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7710,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187868,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186174,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90194,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26073,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13432,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7771,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125047,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173516,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153315,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150990,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150795,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59085,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C163917,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C163404,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59163,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140796,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140781,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135537,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5363,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7723,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170957,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47854,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15677,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88769,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135406,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81971,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141018,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102884,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27718,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C58438,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13597,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13432,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94463,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141996,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141684,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9150,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8714,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7541,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88668,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C56476,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C56571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115245,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177720,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100110,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27281,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138851,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138284,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136834,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C56799,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C57092,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3705,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161612,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3309,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175318,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C188691,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129291,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147376,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138499,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138270,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5660,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147386,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75340,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88949,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140613,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140612,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C57882,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7104,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9015,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C57068,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26344,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17325,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178818,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8695,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190400,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78650,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59444,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C59152,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40135,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5125,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3397,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74619,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6115,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6113,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7011,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20243,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20246,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54776,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27008,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26738,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6446,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C112170,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173737,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C58415,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105316,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105146,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7049,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25052,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13432,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4204,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20037,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17020,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C130098,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115456,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173563,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4856,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141598,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141595,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13355,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102210,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101879,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2023,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44154,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44142,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3804,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125836,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125754,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173687,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111251,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67208,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170812,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99026,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84479,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60152,0.0
