s,p,old_o,new_o,New_triple_already_exists
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80599,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C737,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124112,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189175,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17468,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162400,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85060,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27993,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40792,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60565,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60743,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131749,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C11931,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105737,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192422,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62164,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185615,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134691,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20745,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39731,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157568,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25966,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13723,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70590,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64913,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80721,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C10050,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91753,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52942,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18370,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114433,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96355,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96354,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95433,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142406,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25474,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28661,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159749,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86029,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C894,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36803,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36753,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97499,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54104,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27993,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116278,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20224,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17661,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48289,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100058,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21514,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123850,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192135,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91106,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97891,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187134,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63360,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114433,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17232,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25464,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124079,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94095,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93698,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61471,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93886,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93541,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C461,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66426,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78568,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106244,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63416,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63358,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134709,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C10936,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131761,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132456,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181043,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16275,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117511,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82542,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104110,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119943,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117222,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18520,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C11011,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61575,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92610,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92608,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1751,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85729,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105661,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76901,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78568,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70831,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162365,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158414,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20210,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157146,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124447,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25762,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158454,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88924,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126063,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45768,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42737,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106190,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C120580,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63732,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167190,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101390,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101389,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19287,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111257,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92571,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20752,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33428,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33024,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13713,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C152005,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20845,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39713,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117807,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62085,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164624,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121441,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91106,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25968,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C163660,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C737,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153145,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167417,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91106,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106286,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98065,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98064,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54674,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165028,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164574,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40247,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39526,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15429,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90327,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28205,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C802,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20021,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38503,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25870,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88167,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116533,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17705,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42882,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C10241,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19356,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24534,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20103,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37927,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16414,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16987,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80753,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61245,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104764,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131000,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28193,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14258,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76599,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C360,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25840,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90829,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C360,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25539,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C11913,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C179232,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87925,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70713,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51277,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95089,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49556,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63487,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C11636,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16275,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142450,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93415,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114433,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21085,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19332,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150346,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C11818,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61063,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29936,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66508,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93038,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159440,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83057,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82438,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20898,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123969,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93566,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153138,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68654,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19498,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61372,0.0
