s,p,old_o,new_o,New_triple_already_exists
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140447,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140446,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147982,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173332,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147982,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C137657,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C155817,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150094,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191265,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178682,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150091,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191391,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5439,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4585,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98899,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63975,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60684,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122814,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126920,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118873,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8523,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8651,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141222,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3781,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185469,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185467,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22051,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61542,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53596,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156086,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23031,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23020,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158437,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191861,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9461,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21617,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C155819,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40153,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141034,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182105,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C182104,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161643,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3184,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C178547,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96159,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156453,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170767,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8993,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18558,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17893,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19357,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129266,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125410,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89646,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136924,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136923,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80341,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7253,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8851,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136308,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64683,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64680,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C121978,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86049,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88415,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191680,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122855,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C23020,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128073,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136354,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136353,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5974,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7939,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132736,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176239,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8907,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27785,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7085,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136356,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136353,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C147128,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181036,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170513,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96491,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64450,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89030,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5437,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63869,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63864,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68611,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8853,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8851,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135163,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89043,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89042,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89114,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8293,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71305,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96485,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64748,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64723,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9377,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34719,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34815,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24016,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142259,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142232,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C176679,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96511,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171026,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92744,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89804,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91221,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150572,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119041,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119032,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139699,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79451,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74887,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136475,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181028,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156065,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88842,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7829,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128081,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133779,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157244,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7646,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45916,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140770,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118873,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6888,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107415,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173603,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22118,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141446,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C172626,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27753,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187739,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187738,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161585,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136309,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136308,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135029,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192839,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162600,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139608,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136361,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173561,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19357,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26368,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16376,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88414,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139644,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139643,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88730,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171019,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170972,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C150091,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156510,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75342,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140564,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157367,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C138322,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5929,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128414,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35055,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C39968,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191225,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189427,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7216,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6133,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141041,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7926,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8910,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27787,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157622,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C187341,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167333,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4279,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115032,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C141292,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C22012,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133776,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C133770,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89422,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134603,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C134599,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4022,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C170517,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129861,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35574,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96057,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96055,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6046,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171013,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3796,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88457,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21960,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21959,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6753,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89211,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89210,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5596,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43345,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27255,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C136478,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21626,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24011,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3146,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125292,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118873,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7190,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7975,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3860,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156457,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64679,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64669,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27397,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171012,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7902,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113691,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3184,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3468,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27325,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4950,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96499,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114782,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162274,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43558,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64550,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107396,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173386,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140478,0.0
