s,p,old_o,new_o,New_triple_already_exists
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45414,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45235,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191738,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148534,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96404,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3890,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72595,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C250,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48168,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65970,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C319,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124121,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113270,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113269,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65017,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52177,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24616,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75855,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95283,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26199,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24503,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103971,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103970,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118557,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161868,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C161867,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C190784,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47957,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C319,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61370,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107517,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3259,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41203,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85486,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129822,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105411,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C117549,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82515,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18417,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49314,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49313,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68616,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12527,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12918,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154666,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86721,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76379,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128821,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185810,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38267,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68557,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28258,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42734,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4005,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95601,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73581,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37124,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3159,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27555,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102458,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86469,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86467,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177687,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79833,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C717,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77607,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34469,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27604,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34083,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99166,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C177174,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C125930,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42006,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42323,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6557,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86465,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86461,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95118,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C92991,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15313,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C189792,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97960,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20497,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93091,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106233,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106232,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C68313,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107190,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28681,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84969,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174195,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4870,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168327,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72948,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97936,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17351,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51352,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37275,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C171189,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C151935,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129826,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140895,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C124009,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82517,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C159198,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C153522,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157377,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C168785,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88055,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28681,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101555,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157088,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26199,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174150,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77754,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75798,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123646,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41898,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42320,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9292,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75967,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C250,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61272,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86210,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86209,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51840,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60314,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C60311,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24667,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C36433,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3421,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C135522,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142173,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84765,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37124,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C181356,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20972,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C804,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180908,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28681,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156809,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16067,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16068,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41613,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131583,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C186359,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73443,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104201,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C518,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C167405,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175072,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72960,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77614,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16490,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74942,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24499,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175151,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49184,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20718,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C185133,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129822,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C191801,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67406,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67395,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122407,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C111939,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C21298,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48945,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33409,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33923,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28279,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C156884,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C140251,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86837,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40123,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4922,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27655,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28971,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2578,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C146826,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35025,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27555,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C164206,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157387,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35877,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2197,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104956,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104955,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100391,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98338,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105823,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20601,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101162,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3303,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2298,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65469,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C277,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C24381,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94760,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3010,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34393,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86240,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76269,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116758,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C51389,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18386,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86014,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C100004,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80430,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C180619,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165351,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C165235,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26556,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40913,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18095,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14050,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C132089,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C158419,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C163032,0.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42444,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42303,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20427,0.0
